source,target
142990018,451754639
142990018,455756158
142990018,459639592
142990018,460009322
142990018,465568647
142990018,466929696
142990018,468835540
142990018,469678129
142990018,472858163
142990018,474432409
142990018,478724784
142990018,478916348
142990018,482739807
142990018,483030362
142990018,485037891
142990018,485935978
142990018,487901427
142990018,489498541
142990018,490124583
142990018,490292932
142990018,494340789
142990018,495187563
142990018,496427962
142990018,499019049
142990018,501573201
142990018,505330465
142990018,506135013
142990018,507803381
142990018,509777361
142990018,513953204
142990018,516726138
142990018,517179847
142990018,520140209
142990018,526632017
142990018,527100299
142990018,527993498
142990018,529232429
142990018,532149952
142990018,532431835
142990018,538470870
142990018,542576396
142990018,543988245
142990018,549488106
142990018,551730613
142990018,553407670
142990018,553755010
142990018,554392544
142990018,554627524
142990018,556283149
142990018,557123121
142990018,557720642
142990018,559247738
142990018,560200057
142990018,565529106
142990018,567543575
142990018,569258953
142990018,569757114
142990018,578732298
142990018,579457950
142990018,580390395
142990018,580705981
142990018,582143612
142990018,583918024
142990018,586434418
142990018,587871083
142990018,589884543
142990018,612400870
142990018,631214052
142990018,646966954
142990018,658846771
142990018,672037837
142990018,702690287
142990018,736262769
142990018,738633755
142990018,747941520
142990018,748087221
142990018,749024391
142990018,749298992
142990018,751212462
142990018,753313422
142990018,788029085
142990018,797829463
146893827,224717576
146893827,234652058
146893827,235928805
146893827,267747712
146893827,217822312
146893827,278670345
146893827,74080
146893827,3735521
146893827,4261338
146893827,4696342
146893827,4818050
146893827,6003591
146893827,11974220
146893827,19381196
146893827,21398552
146893827,27983894
146893827,33304284
146893827,37098164
146893827,43268025
146893827,47855026
146893827,51643138
146893827,55349895
146893827,61695642
146893827,62873023
146893827,69526199
146893827,70814751
146893827,76345288
146893827,76900179
146893827,83676454
146893827,89648332
146893827,92020416
146893827,99970667
146893827,101478559
146893827,101851980
146893827,102584455
146893827,106562480
146893827,121360051
146893827,122122151
146893827,123183129
146893827,123589801
146893827,124668632
146893827,128089215
146893827,128387362
146893827,131846267
146893827,132828733
146893827,134006051
146893827,134808766
146893827,136161640
146893827,137595045
146893827,138613253
146893827,139006011
146893827,140223769
146893827,140260298
146893827,140318394
146893827,141201809
146893827,142789111
146893827,143053535
146893827,144214105
146893827,144397551
146893827,144623436
146893827,146315663
146893827,146700637
146893827,147056658
146893827,147216540
146893827,148181983
146893827,148216940
146893827,149110467
146893827,150322706
146893827,151392384
146893827,151429767
146893827,152528286
146893827,152801628
146893827,152833689
146893827,152915941
146893827,153493552
146893827,154735845
146893827,155162598
146893827,158096511
146893827,158097477
146893827,159479179
146893827,160132280
146893827,160304064
146893827,160954316
146893827,161158660
146893827,161302576
146893827,161350438
146893827,161950026
146893827,162091841
146893827,162836909
146893827,163430220
146893827,163843690
146893827,164392100
146893827,164451539
146893827,164550657
146893827,164618964
146893827,164787871
146893827,166916775
146893827,167419939
146893827,167735464
146893827,167792146
146893827,168165081
146893827,169065013
146893827,170011103
146893827,170432012
146893827,170722136
146893827,171342345
146893827,171765796
146893827,172125312
146893827,172580971
146893827,172661512
146893827,172898976
146893827,172978869
146893827,173121324
146893827,173799594
146893827,174042646
146893827,174406859
146893827,174757838
146893827,175016276
146893827,175646888
146893827,176247512
146893827,176332810
146893827,176453341
146893827,177193937
146893827,177493437
146893827,177505732
146893827,178431492
146893827,179112120
146893827,179344056
146893827,179697135
146893827,180215897
146893827,180601397
146893827,181472239
146893827,181637925
146893827,181892041
146893827,182698544
146893827,183408276
146893827,183449418
146893827,183857605
146893827,183887397
146893827,184256793
146893827,184271715
146893827,185106431
146893827,187851756
146893827,187912753
146893827,188366042
146893827,190550057
146893827,190976993
146893827,191053712
146893827,191677957
146893827,192381037
146893827,193079398
146893827,195112296
146893827,196439710
146893827,196801029
146893827,197682064
146893827,199629989
146893827,200176328
146893827,201969111
146893827,202720863
146893827,204344905
146893827,205014555
146893827,205548677
146893827,208593066
146893827,209888539
146893827,212174860
146893827,212429331
146893827,217106062
146893827,217957350
146893827,218775840
146893827,219123389
146893827,220426861
146893827,222525668
146893827,227133681
146893827,227203931
146893827,228337975
146893827,229849992
146893827,230756312
146893827,231777072
146893827,231899076
146893827,232439001
146893827,235580650
146893827,236682401
146893827,238112477
146893827,239078478
146893827,239835268
146893827,240355117
146893827,242378276
146893827,244444795
146893827,244751935
146893827,246170309
146893827,246280118
146893827,250597018
146893827,251417683
146893827,252619779
146893827,252917577
146893827,254009836
146893827,255309169
146893827,255458818
146893827,256153617
146893827,256369808
146893827,256774566
146893827,258681280
146893827,264370459
146893827,267453201
146893827,267678270
146893827,268599228
146893827,270991599
146893827,272053176
146893827,273660864
146893827,274220031
146893827,278254817
146893827,280358926
146893827,282200129
146893827,282961725
146893827,284010309
146893827,285904679
146893827,287599927
146893827,287923085
146893827,289014617
146893827,291158117
146893827,292243859
146893827,294320494
146893827,294332392
146893827,295357877
146893827,298436669
146893827,299700638
146893827,304600206
146893827,305347930
146893827,308050826
146893827,309021831
146893827,317511279
146893827,318502201
146893827,321320370
146893827,321321598
146893827,321525363
146893827,321680909
146893827,324975540
146893827,325853751
146893827,326494028
146893827,327889887
146893827,328515299
146893827,330854721
146893827,333326304
146893827,335649384
146893827,336704831
146893827,343148031
146893827,343543437
146893827,343824199
146893827,348173961
146893827,349291073
146893827,353236221
146893827,354539928
146893827,355039686
146893827,359400830
146893827,359999424
146893827,360454374
146893827,363068097
146893827,364020043
146893827,369353186
146893827,371942805
146893827,372646764
146893827,373871293
146893827,379480286
146893827,381012347
146893827,384306813
146893827,385675517
146893827,387439292
146893827,389563998
146893827,391692884
146893827,393288719
146893827,396159270
146893827,397764345
146893827,398856668
146893827,402606002
146893827,403253457
146893827,406865278
146893827,414701075
146893827,414862129
146893827,420057627
146893827,422154595
146893827,448913160
146893827,449318376
146893827,450343277
146893827,452456669
146893827,458309548
146893827,463212785
146893827,472336824
146893827,472903420
146893827,475384287
146893827,477438965
146893827,480465107
146893827,494348805
146893827,498330820
146893827,500347952
146893827,525874189
146893827,536891336
146893827,550582861
146893827,553732436
146893827,562809492
146893827,563018313
146893827,566869841
146893827,570706479
146893827,585975173
146893827,591345263
146893827,592419269
146893827,611843993
146893827,613189896
146893827,613476189
146893827,614430717
146893827,623240755
146893827,624988276
146893827,626577846
146893827,633726465
146893827,643709233
146893827,645425708
146893827,657598315
146893827,671260978
146893827,712857146
146893827,713670968
146893827,786528309
146893827,803300879
149110467,298753127
149110467,224717576
149110467,226852981
149110467,236773294
149110467,261763140
149110467,254541685
149110467,278670345
149110467,152536732
149110467,166916775
149110467,201969111
149110467,282200129
149110467,321320370
149110467,321680909
149515180,225790978
149515180,175952275
149515180,206038535
149515180,211239299
149515180,203626707
149515180,209473409
150470124,2719214
150470124,47250106
150470124,58376934
150470124,63984828
150470124,87477515
150470124,99064458
150470124,104620131
150470124,107290244
150470124,121439357
150470124,121474238
150470124,124088795
150470124,131834563
150470124,132917246
150470124,136043514
150470124,136292644
150470124,143480093
150470124,144377188
150470124,148944116
150470124,150632482
150470124,152080189
150470124,152924499
150470124,153864811
150470124,155037752
150470124,157770931
150470124,162775378
150470124,170097363
150470124,173967359
150470124,182337785
150470124,186279270
150470124,196264313
150470124,202604913
150470124,208568485
150470124,227017816
150470124,228804526
150470124,228813821
150470124,230722189
150470124,240914400
150470124,242935412
150470124,256145533
150470124,258908930
150470124,283140164
150470124,283196660
150470124,295819957
150470124,309541363
150470124,310858900
150470124,317174187
150470124,317358450
150470124,337818370
150470124,345997365
150470124,351226462
150470124,368286647
150470124,371172050
150470124,372466683
150470124,392122123
150470124,397013728
150470124,516754453
152536732,2042671
152536732,2110153
152536732,2211503
152536732,2787238
152536732,2875910
152536732,3114177
152536732,4133801
152536732,4782749
152536732,6003591
152536732,7594163
152536732,7609831
152536732,7965854
152536732,8378038
152536732,8669902
152536732,8889497
152536732,9117401
152536732,10487168
152536732,11457817
152536732,13384256
152536732,17139701
152536732,17576852
152536732,17787821
152536732,17882737
152536732,18105141
152536732,18289746
152536732,23703489
152536732,24084059
152536732,24115121
152536732,24213579
152536732,24751670
152536732,25836716
152536732,27243461
152536732,27288093
152536732,28672159
152536732,29537748
152536732,31439937
152536732,31713203
152536732,31909833
152536732,31915096
152536732,32067191
152536732,33716950
152536732,38533288
